no,timestamp,type,times,amount
152,2019-01-24 17:10:37,RB,1000,93
152,2019-01-24 17:13:28,BB,10,209
153,2019-01-24 11:06:59,BB,194,204
153,2019-01-24 13:56:40,RB,893,94
153,2019-01-24 13:59:23,BB,8,211
153,2019-01-24 14:05:47,BB,18,228
153,2019-01-24 14:11:06,BB,1,195
153,2019-01-24 14:16:24,BB,2,183
153,2019-01-24 14:22:19,RB,4,92
153,2019-01-24 15:51:45,BB,628,199
154,2019-01-24 09:40:48,RB,8,87
154,2019-01-24 10:19:38,RB,60,82
154,2019-01-24 13:43:09,BB,451,199
154,2019-01-24 13:58:47,RB,146,83
154,2019-01-24 16:41:54,RB,680,99
155,2019-01-24 09:29:13,BB,28,235
155,2019-01-24 13:04:12,BB,456,194
155,2019-01-24 13:09:54,BB,2,231
155,2019-01-24 13:16:47,BB,13,218
155,2019-01-24 13:23:33,BB,0,202
155,2019-01-24 13:29:43,BB,8,244
155,2019-01-24 13:37:14,RB,16,88
155,2019-01-24 13:39:53,BB,5,223
155,2019-01-24 13:47:03,RB,8,95
155,2019-01-24 13:49:51,BB,2,209
155,2019-01-24 13:55:55,BB,1,216
155,2019-01-24 14:26:50,BB,174,196
155,2019-01-24 14:32:24,RB,4,85
155,2019-01-24 14:35:09,RB,6,96
155,2019-01-24 14:37:58,BB,4,215
155,2019-01-24 14:44:02,BB,3,210
155,2019-01-24 14:50:33,RB,4,95
155,2019-01-24 14:55:48,RB,32,79
155,2019-01-24 14:58:10,BB,1,207
155,2019-01-24 15:24:23,RB,152,83
155,2019-01-24 15:48:38,BB,155,217
155,2019-01-24 15:54:51,BB,11,237
155,2019-01-24 16:01:46,BB,10,210
155,2019-01-24 16:08:11,BB,8,199
155,2019-01-24 16:14:17,BB,1,244
155,2019-01-24 16:22:06,BB,6,219
156,2019-01-24 11:15:39,BB,134,215
156,2019-01-24 11:20:58,BB,6,253
156,2019-01-24 11:30:29,RB,65,87
156,2019-01-24 11:43:42,RB,158,87
156,2019-01-24 11:56:02,RB,147,95
156,2019-01-24 12:05:27,BB,106,204
156,2019-01-24 12:10:34,BB,1,213
156,2019-01-24 12:15:34,BB,1,195
156,2019-01-24 12:20:44,BB,1,235
156,2019-01-24 12:28:21,RB,37,95
156,2019-01-24 12:39:35,BB,130,211
156,2019-01-24 12:44:39,BB,1,211
156,2019-01-24 12:49:48,BB,2,199
156,2019-01-24 13:00:29,BB,79,188
156,2019-01-24 13:08:12,BB,40,235
156,2019-01-24 13:13:19,BB,0,230
156,2019-01-24 13:43:12,BB,312,213
156,2019-01-24 14:21:37,BB,143,222
156,2019-01-24 14:27:17,BB,1,190
156,2019-01-24 15:56:27,RB,191,101
156,2019-01-24 16:15:45,BB,192,166
156,2019-01-24 16:21:24,BB,1,219
157,2019-01-24 14:23:16,BB,260,230
157,2019-01-24 14:35:00,BB,81,227
157,2019-01-24 16:15:41,BB,830,204
158,2019-01-24 09:06:07,BB,1,215
158,2019-01-24 09:44:16,RB,203,80
158,2019-01-24 09:50:23,BB,9,185
158,2019-01-24 09:59:30,BB,1,211
158,2019-01-24 10:05:58,RB,9,93
158,2019-01-24 10:08:52,BB,2,236
158,2019-01-24 10:15:09,BB,4,193
158,2019-01-24 10:22:09,BB,11,225
158,2019-01-24 10:28:15,BB,2,200
158,2019-01-24 10:38:10,RB,7,83
158,2019-01-24 10:41:20,BB,11,203
158,2019-01-24 10:47:48,BB,1,182
158,2019-01-24 10:55:49,BB,10,213
158,2019-01-24 13:04:57,BB,383,247
158,2019-01-24 13:26:27,BB,239,195
158,2019-01-24 13:40:20,BB,129,206
158,2019-01-24 13:45:48,BB,6,205
158,2019-01-24 13:51:25,RB,10,88
158,2019-01-24 13:53:49,RB,3,91
158,2019-01-24 13:56:49,BB,13,210
158,2019-01-24 14:02:22,RB,8,91
158,2019-01-24 14:05:11,RB,9,91
158,2019-01-24 14:09:29,RB,32,106
158,2019-01-24 14:12:18,RB,9,79
158,2019-01-24 14:14:33,BB,0,213
158,2019-01-24 14:20:46,BB,16,207
158,2019-01-24 14:25:56,BB,2,191
158,2019-01-24 14:31:06,BB,1,228
158,2019-01-24 14:36:27,BB,4,206
158,2019-01-24 14:48:41,BB,104,243
158,2019-01-24 14:58:52,BB,73,201
158,2019-01-24 15:10:57,RB,84,82
158,2019-01-24 15:43:25,RB,292,87
158,2019-01-24 15:47:20,RB,25,111
158,2019-01-24 16:35:53,BB,468,248
158,2019-01-24 16:42:30,BB,19,206
159,2019-01-24 16:40:27,BB,325,221
159,2019-01-24 16:47:01,BB,7,218
160,2019-01-24 09:37:15,BB,220,208
160,2019-01-24 09:42:54,BB,1,200
160,2019-01-24 09:49:28,BB,11,224
